104.110778,30.712135
104.086362,30.707258
104.087126,30.708770
104.112012,30.689535
104.104417,30.707279
104.088916,30.709512
104.094077,30.688617
104.099713,30.698332
104.106697,30.710171
104.093012,30.698796
104.095325,30.704194
104.091023,30.702926
104.091892,30.701858
104.079425,30.713316
104.062943,30.691526
104.091642,30.700679
104.071551,30.706059
104.080897,30.690852
104.085144,30.709738
104.104172,30.686106
104.100548,30.712107
104.082769,30.694949
104.086166,30.703204
104.098879,30.692282
104.112094,30.704510
104.077325,30.705273
104.105856,30.694473
104.099433,30.696827
104.078478,30.696943
104.104954,30.720936
104.090642,30.684079
104.105485,30.693692
104.090766,30.700938
104.092607,30.706468
104.097689,30.700497
104.073593,30.697770
104.115230,30.685455
104.085534,30.689265
104.107519,30.716885
104.092622,30.698124
104.096082,30.691359
104.098225,30.676260
104.099329,30.694783
104.072793,30.702595
104.085076,30.715336
104.076542,30.696295
104.111546,30.680310
104.094322,30.689281
104.105148,30.689867
104.090341,30.699396
104.084164,30.699263
104.111814,30.709297
104.084252,30.699439
104.079398,30.709223
104.082430,30.696092
104.089845,30.689523
104.124509,30.700786
104.096369,30.702782
104.103843,30.692576
104.071845,30.701670
104.102575,30.696590
104.103833,30.696864
104.105466,30.707059
104.080530,30.704192
104.090632,30.712809
104.097186,30.701927
104.092663,30.705163
104.090061,30.687352
104.084840,30.702019
104.087196,30.719062
104.083415,30.708183
104.101119,30.674859
104.074435,30.711354
104.098934,30.692637
104.079195,30.678670
104.097611,30.702431
104.096343,30.709185
104.095562,30.690140
104.112475,30.692737
104.078043,30.693944
104.103520,30.699408
104.093126,30.702616
104.099554,30.710886
104.086131,30.686382
104.097217,30.682845
104.105211,30.699196
104.084075,30.721094
104.092176,30.693093
104.100206,30.698664
104.079843,30.716280
104.086122,30.695120
104.112840,30.705003
104.090620,30.702349
104.084214,30.697986
104.105270,30.690760
104.098235,30.717018
104.084348,30.690736
104.091403,30.702757
104.099617,30.709094
104.088334,30.706048
104.106976,30.691572
104.075482,30.694823
104.090007,30.697041
104.087062,30.699238
104.088968,30.697211
104.092105,30.706497
104.112197,30.698876
104.099203,30.705785
104.077715,30.700822
104.101794,30.693498
104.105124,30.689163
104.097756,30.702866
104.079488,30.711758
104.098629,30.689432
104.086756,30.702455
104.114624,30.700051
104.105328,30.698179
104.100935,30.714137
104.102843,30.699694
104.105172,30.703129
104.092382,30.698941
104.101560,30.682025
104.091780,30.692550
104.090422,30.691396
104.103819,30.707235
104.093492,30.707866
104.082792,30.684656
104.082532,30.679158
104.077375,30.702619
104.100486,30.706644
104.087361,30.695994
104.102947,30.699987
104.100446,30.711004
104.104676,30.709202
104.099754,30.708048
104.105078,30.695067
104.103726,30.701934
104.095087,30.690800
104.095457,30.680318
104.104174,30.697116
104.106197,30.705073
104.091516,30.700089
104.113590,30.685592
104.089316,30.718167
104.108259,30.715377
104.096284,30.677102
104.107580,30.685006
104.101312,30.701793
104.081562,30.693826
104.092194,30.702339
104.076238,30.689255
104.090370,30.716712
104.098720,30.696086
104.089223,30.697511
104.111159,30.688252
104.093505,30.713337
104.087899,30.686885
104.083777,30.722142
104.077738,30.704172
104.106444,30.706482
104.090551,30.713371
104.077500,30.684454
104.084694,30.703093
104.076312,30.699755
104.104636,30.705669
104.101536,30.691545
104.083457,30.701146
104.103748,30.707997
104.098976,30.708324
104.086024,30.706262
104.102970,30.703400
104.087123,30.690711
104.106672,30.690962
104.104853,30.706667
104.112137,30.696082
104.072269,30.711586
104.103186,30.702222
104.090839,30.698806
104.100967,30.684526
104.101726,30.692657
104.076434,30.694476
104.104589,30.689875
104.100972,30.683153
104.093458,30.695533
104.099258,30.710430
104.093528,30.693043
104.087224,30.699981
104.098039,30.710823
104.092292,30.701707
104.079285,30.690000
104.096479,30.684703
104.093929,30.690944
104.099303,30.702292
104.112475,30.700747
104.091613,30.720822
104.091274,30.713166
104.093695,30.704767
104.092718,30.709186
104.103851,30.704464
104.114996,30.700222
104.097009,30.694420
104.081984,30.690380
104.059225,30.708965
104.088740,30.727438
104.105710,30.693427
104.102104,30.702975
104.102969,30.705308
104.096603,30.703903
104.082341,30.704171
104.089986,30.708493
104.096269,30.711719
104.112658,30.693208
104.102390,30.703723
104.119870,30.691805
104.102561,30.713514
104.095065,30.680140
104.116858,30.690850
104.105957,30.696318
104.109669,30.691794
104.100088,30.700654
104.082999,30.704781
104.103834,30.700255
104.108298,30.698425
104.096641,30.694441
104.097974,30.711495
104.096012,30.690614
104.089707,30.685820
104.097680,30.702838
104.091429,30.689083
104.085802,30.696172
104.104110,30.704978
104.097785,30.703320
104.086283,30.697594
104.086770,30.716114
104.108585,30.690880
104.092954,30.684153
104.095737,30.705542
104.091001,30.698215
104.110898,30.709339
104.106634,30.694385
104.104194,30.712082
104.086367,30.703043
104.110875,30.707581
104.079631,30.696129
104.079640,30.689294
104.086771,30.698413
104.105849,30.697188
104.092526,30.685973
104.085942,30.690799
104.076998,30.710856
104.083426,30.696528
104.084947,30.691570
104.083347,30.689683
104.077503,30.693328
104.083706,30.723807
104.096745,30.708970
104.093589,30.704282
104.100289,30.702122
104.106573,30.682868
104.101689,30.703499
104.085419,30.705348
104.111770,30.684914
104.069310,30.708751
104.078886,30.703414
104.101010,30.707956
104.094299,30.699593
104.091127,30.703147
104.082650,30.696829
104.111011,30.691638
104.103574,30.682430
104.091286,30.690813
104.096590,30.702564
104.091406,30.699734
104.061988,30.700323
104.088651,30.706170
104.106069,30.695183
104.097194,30.703001
104.089822,30.714741
104.073042,30.706213
104.101418,30.708325
104.110480,30.682528
104.108862,30.689121
104.112075,30.702263
104.102999,30.708235
104.099715,30.693496
104.117483,30.711614
104.089277,30.706000
104.091165,30.697500
104.086493,30.688355
104.098345,30.698766
104.098119,30.702189
104.100150,30.691571
104.089418,30.705923
104.098951,30.705335
104.109770,30.696210
104.099716,30.713140
104.104179,30.711453
104.096457,30.692691
104.102311,30.689522
104.104136,30.703315
104.081369,30.704220
104.092618,30.695333
104.085821,30.712903
104.091075,30.701399
104.093310,30.682299
104.096734,30.688153
104.109981,30.695141
104.117347,30.706556
104.064172,30.707356
104.103150,30.693501
104.090942,30.706833
104.100428,30.695950
104.093098,30.684198
104.092009,30.681610
104.094388,30.702666
104.078658,30.691930
104.090692,30.702520
104.088277,30.683001
104.086903,30.696640
104.097894,30.708471
104.093841,30.717626
104.095469,30.706131
104.091763,30.701303
104.076942,30.699941
104.080755,30.702713
104.074948,30.688797
104.096089,30.702318
104.110532,30.686331
104.083290,30.681212
104.095839,30.701964
104.106318,30.710431
104.078682,30.701622
104.089857,30.706445
104.085828,30.692035
104.101057,30.701346
104.089945,30.718581
104.099632,30.691219
104.087548,30.704227
104.095451,30.695670
104.089980,30.706901
104.092876,30.698945
104.086096,30.690840
104.107697,30.699321
104.086403,30.695527
104.085824,30.699625
104.101293,30.685533
104.095794,30.692878
104.075597,30.668207
104.090248,30.703688
104.101272,30.688476
104.103883,30.693642
104.103454,30.708624
104.094246,30.706791
104.085483,30.710206
104.076415,30.702549
104.082577,30.698607
104.097598,30.687727
104.089950,30.709025
104.080785,30.710549
104.092884,30.705456
104.111064,30.699094
104.089127,30.698477
104.095166,30.691308
104.088873,30.687176
104.082569,30.692640
104.105626,30.698053
104.084304,30.693411
104.093405,30.682438
104.083692,30.688768
104.101648,30.709253
104.088730,30.688129
104.097942,30.687968
104.079437,30.692641
104.081412,30.690760
104.094434,30.699869
104.084540,30.689677
104.096659,30.688084
104.112550,30.693500
104.095702,30.697264
104.098049,30.683581
104.092528,30.693247
104.098143,30.726661
104.098570,30.684868
104.096873,30.712490
104.095268,30.678354
104.103452,30.725220
104.090437,30.694589
104.097527,30.687673
104.105165,30.709303
104.076482,30.691224
104.105041,30.698007
104.094635,30.708143
104.097434,30.703433
104.070640,30.695879
104.091440,30.690581
104.082904,30.696673
104.094477,30.695987
104.084910,30.704086
104.105331,30.697214
104.088395,30.693895
104.095016,30.700328
104.095161,30.702240
104.087908,30.695056
104.102919,30.700342
104.101967,30.680362
104.084369,30.705444
104.096323,30.708772
104.087775,30.701621
104.099728,30.691250
104.092787,30.692914
104.087304,30.706266
104.101687,30.690077
104.087055,30.712246
104.119628,30.704409
104.108669,30.696432
104.081467,30.697844
104.110764,30.707262
104.086693,30.709297
104.085617,30.694454
104.103343,30.710615
104.085847,30.692478
104.112762,30.699871
104.108195,30.681951
104.103528,30.703825
