104.062021,30.670004
104.068721,30.662896
104.064433,30.668361
104.058511,30.678755
104.063054,30.648169
104.063093,30.639412
104.064508,30.668794
104.076952,30.689166
104.061835,30.650922
104.052807,30.665989
104.080227,30.666333
104.072608,30.677633
104.054262,30.672558
104.072491,30.656325
104.071178,30.684198
104.050550,30.664667
104.054731,30.661320
104.067034,30.654133
104.064135,30.660303
104.051285,30.676845
104.065460,30.692127
104.048475,30.684450
104.041033,30.664971
104.056130,30.674780
104.056290,30.667576
104.062865,30.673575
104.063859,30.668646
104.066212,30.671218
104.086220,30.664142
104.072473,30.666013
104.081209,30.661014
104.071919,30.662569
104.042468,30.680221
104.082709,30.663684
104.084063,30.677909
104.065952,30.671160
104.070033,30.670716
104.068237,30.644110
104.056282,30.673817
104.059574,30.662560
104.078523,30.663686
104.061235,30.664616
104.075630,30.675227
104.063642,30.669584
104.078615,30.661158
104.051608,30.669952
104.086298,30.680338
104.072433,30.669688
104.060302,30.656748
104.060860,30.662572
104.077100,30.668209
104.076376,30.652093
104.062574,30.668875
104.062987,30.676511
104.072040,30.660300
104.076149,30.661156
104.064091,30.666198
104.062090,30.672315
104.067004,30.661746
104.059950,30.669576
104.058437,30.674068
104.058519,30.663433
104.076945,30.666078
104.059548,30.685544
104.065737,30.696093
104.063418,30.668618
104.077781,30.665438
104.050209,30.670542
104.082919,30.673297
104.062927,30.639799
104.063461,30.650198
104.056438,30.670987
104.071004,30.658578
104.056359,30.673542
104.080921,30.658588
104.060182,30.675514
104.067287,30.673953
104.056939,30.666935
104.065524,30.671809
104.046649,30.691687
104.072837,30.673926
104.063773,30.660978
104.057507,30.658587
104.076704,30.683296
104.057748,30.670972
104.052594,30.676598
104.065511,30.649468
104.068193,30.682686
104.077424,30.678836
104.076251,30.675635
104.055948,30.665250
104.066709,30.667830
104.071571,30.656178
104.064266,30.672603
104.070273,30.642438
104.078147,30.672572
104.060022,30.676108
104.059087,30.663442
104.073675,30.682540
104.057720,30.663103
104.058210,30.684735
104.055864,30.679899
104.080006,30.662986
104.063090,30.675175
104.058939,30.680775
104.073471,30.670412
104.058623,30.668365
104.071412,30.676446
104.080058,30.661353
104.072029,30.669375
104.054306,30.659224
104.069936,30.675943
104.076421,30.681306
104.062264,30.674707
104.072069,30.649776
104.056501,30.679774
104.066917,30.658736
104.063781,30.672586
104.064934,30.674531
104.065470,30.683444
104.083241,30.663548
104.060635,30.677226
104.055434,30.646611
104.062795,30.674302
104.063262,30.659963
104.074973,30.681635
104.084673,30.664145
104.052553,30.674430
104.056928,30.683622
104.089648,30.656101
104.080371,30.673855
104.085566,30.680278
104.073267,30.670285
104.058726,30.652929
104.063677,30.664554
104.077954,30.674259
104.064380,30.648831
104.071704,30.656734
104.078986,30.680887
104.062361,30.663275
104.062238,30.675161
104.060500,30.665223
104.051982,30.665527
104.074727,30.671925
104.060020,30.666934
104.080599,30.671947
104.055407,30.668436
104.065793,30.681989
104.066833,30.671657
104.059642,30.673928
104.058573,30.668153
104.073481,30.650608
104.060419,30.677721
104.067874,30.654993
104.065081,30.655486
104.046557,30.653511
104.070732,30.670747
104.081443,30.670198
104.073165,30.666405
104.052835,30.672252
104.045557,30.680931
104.069117,30.669571
104.090170,30.679095
104.073756,30.640273
104.064024,30.670903
104.058172,30.689672
104.067565,30.667548
104.057522,30.669321
104.066647,30.668521
104.041846,30.666506
104.077474,30.690904
104.070583,30.667431
104.060684,30.651120
104.080017,30.660796
104.056245,30.665360
104.080752,30.662802
104.055645,30.670910
104.076830,30.672277
104.058424,30.657371
104.050260,30.671664
104.050108,30.684123
104.051638,30.658989
104.076214,30.678486
104.064488,30.669569
104.067115,30.691909
104.063738,30.678483
104.056334,30.661702
104.062619,30.679590
104.063348,30.680409
104.063388,30.655123
104.072228,30.670735
104.079637,30.690743
104.072272,30.675598
104.055349,30.689458
104.079072,30.665443
104.068783,30.688899
104.063261,30.682405
104.085472,30.671766
104.074736,30.674310
104.103079,30.659700
104.059811,30.669286
104.080585,30.671305
104.050871,30.671984
104.080685,30.658408
104.074100,30.671598
104.073489,30.685226
104.072224,30.674646
104.059710,30.688977
104.067739,30.640604
104.060928,30.678846
104.068658,30.660117
104.064288,30.671048
104.061632,30.669796
104.065658,30.683506
104.067506,30.669635
104.063112,30.670795
104.031315,30.668217
104.053780,30.665674
104.081808,30.669634
104.071267,30.671576
104.077057,30.664402
104.076940,30.666064
104.062365,30.673315
104.069315,30.670769
104.072502,30.657590
104.070164,30.661388
104.059878,30.672508
104.064848,30.674092
104.065256,30.666367
104.074474,30.660957
104.063281,30.683763
104.057117,30.662155
104.057345,30.669862
104.047125,30.669588
104.053522,30.666064
104.074959,30.675657
104.058110,30.686234
104.067659,30.664831
104.070445,30.673863
104.070079,30.661063
104.052274,30.655343
104.072357,30.672329
104.069434,30.677461
104.046971,30.669435
104.072704,30.672813
104.059090,30.664955
104.067611,30.676847
104.070217,30.650019
104.062188,30.664700
104.072970,30.665243
104.047480,30.673962
104.066614,30.673599
104.076344,30.648969
104.074813,30.661675
104.055488,30.664898
104.069899,30.659097
104.073482,30.682410
104.061806,30.659789
104.065543,30.677311
104.066467,30.672053
104.072711,30.670077
104.070546,30.667184
104.065185,30.684007
104.056930,30.672401
104.065235,30.671741
104.071612,30.666216
104.047414,30.672566
104.069505,30.666502
104.060090,30.682654
104.062457,30.662780
104.057259,30.651900
104.063419,30.662488
104.079988,30.667936
104.076633,30.672437
104.058393,30.658985
104.057784,30.665114
104.059692,30.675548
104.062345,30.686063
104.077519,30.663158
104.071877,30.674500
104.079495,30.661103
104.068527,30.661970
104.069954,30.668429
104.076021,30.653862
104.075539,30.671571
104.064889,30.669839
104.063840,30.668423
104.064898,30.665100
104.084353,30.676279
104.082616,30.661926
104.045993,30.675470
104.062169,30.673262
104.087231,30.679296
104.066183,30.661889
104.058267,30.657717
104.061086,30.665489
104.075902,30.656067
104.082475,30.670133
104.080819,30.658837
104.082590,30.648476
104.064452,30.674049
104.058887,30.671764
104.075765,30.669728
104.059031,30.665596
104.066905,30.670328
104.071803,30.663373
104.080392,30.668168
104.058916,30.674275
104.061807,30.654272
104.067290,30.653059
104.072303,30.680091
104.041836,30.647572
104.061985,30.677882
104.061512,30.665711
104.063957,30.669057
104.070762,30.678123
104.072567,30.666716
104.062305,30.659963
104.069402,30.673235
104.082002,30.667589
104.052494,30.670132
104.065617,30.679596
104.066512,30.678368
104.064009,30.665729
104.065457,30.686918
104.068709,30.690511
104.074368,30.677071
104.063049,30.662493
104.074609,30.680048
104.069122,30.656969
104.074691,30.676471
104.059117,30.665758
104.071152,30.667691
104.072858,30.656613
104.045993,30.656108
104.070649,30.680377
104.068992,30.674250
104.059392,30.661800
104.048949,30.652953
104.060957,30.649284
104.052071,30.651597
104.051739,30.667237
104.075613,30.684504
104.076735,30.672492
104.052080,30.660709
104.063975,30.686217
104.077591,30.670093
104.054555,30.660880
104.057402,30.666716
104.070813,30.664497
104.043190,30.679767
104.071262,30.676518
104.070369,30.659565
104.066856,30.657839
104.050949,30.665046
104.065613,30.665108
104.064453,30.675540
104.065991,30.646865
104.071562,30.675193
104.070531,30.686298
104.065023,30.668015
